ip_id,label,brth_yr,act_strt_dt,no_of_dpnd_chl,cis_income,crn_bal,gnd_cd,mar_st_cd,ctf_tp_cd,ocp_cd,prov
228,0.0,1970.0,2011-09-22,1.0,41066.0,5668.0,2.0,2.0,4.0,4,
229,0.0,1976.0,2006-09-04,0.0,41472.0,500.0,2.0,4.0,1.0,5,กาฬสินธุ์                               
229,0.0,1976.0,2006-09-04,0.0,41472.0,500.0,2.0,4.0,1.0,5,อุดรธานี                                
230,0.0,1979.0,2011-01-06,0.0,43453.0,39296.0,2.0,3.0,5.0,3,กำแพงเพชร                               
231,0.0,1983.0,2011-02-14,0.0,36569.0,500.0,1.0,2.0,1.0,8,เพชรบูรณ์                               
232,0.0,1980.0,2009-05-01,0.0,49718.0,500.0,2.0,3.0,6.0,9,
233,0.0,1975.0,2011-02-14,0.0,43969.0,500.0,1.0,4.0,5.0,8,ลำพูน                                   
234,0.0,1987.0,2013-07-01,0.0,45004.0,89347.0,2.0,1.0,3.0,8,ตราด                                    
234,0.0,1987.0,2013-07-01,0.0,45004.0,89347.0,2.0,1.0,3.0,8,บึงกาฬ                                  
235,0.0,1982.0,2012-05-13,0.0,38134.0,500.0,2.0,4.0,1.0,12,
236,0.0,1979.0,2015-10-01,3.0,49186.0,500.0,2.0,3.0,2.0,1,ขอนแก่น                                 
237,0.0,1979.0,2004-05-27,0.0,31220.0,1071869.0,2.0,4.0,2.0,5,สุรินทร์                                
238,0.0,1977.0,2004-04-30,1.0,43693.0,548201.0,2.0,3.0,4.0,3,
239,0.0,1985.0,2009-06-04,0.0,45839.0,500.0,1.0,3.0,5.0,12,
240,0.0,1985.0,2010-10-11,0.0,37527.0,1472271.0,1.0,1.0,2.0,3,
241,0.0,1982.0,2010-08-13,0.0,41031.0,1024211.0,2.0,2.0,2.0,8,
242,0.0,1981.0,2009-06-04,0.0,49064.0,500.0,1.0,3.0,2.0,4,ชลบุรี                                  
242,0.0,1981.0,2009-06-04,0.0,49064.0,500.0,1.0,3.0,2.0,4,พิษณุโลก                                
242,0.0,1981.0,2009-06-04,0.0,49064.0,500.0,1.0,3.0,2.0,4,ระยอง                                   
243,0.0,1978.0,2006-09-01,0.0,46263.0,500.0,2.0,4.0,3.0,7,ปัตตานี                                 
244,0.0,1976.0,2005-11-04,0.0,38483.0,500.0,2.0,1.0,4.0,6,
245,0.0,1981.0,2011-03-28,0.0,43209.0,111054.0,2.0,2.0,3.0,4,
246,0.0,1975.0,2010-11-11,0.0,42385.0,702380.0,1.0,1.0,4.0,8,
247,0.0,1975.0,2013-11-30,1.0,41522.0,260736.0,1.0,1.0,1.0,3,กำแพงเพชร                               
247,0.0,1975.0,2013-11-30,1.0,41522.0,260736.0,1.0,1.0,1.0,3,ยโสธร                                   
248,0.0,1979.0,2007-08-16,0.0,35855.0,527656.0,2.0,3.0,4.0,2,แม่ฮ่องสอน                              
249,0.0,1984.0,2007-02-02,0.0,37844.0,500.0,1.0,3.0,6.0,11,นครราชสีมา                              
249,0.0,1984.0,2007-02-02,0.0,37844.0,500.0,1.0,3.0,6.0,11,ปทุมธานี                                
249,0.0,1984.0,2007-02-02,0.0,37844.0,500.0,1.0,3.0,6.0,11,สุราษฎร์ธานี                            
250,0.0,1984.0,2008-08-15,0.0,39405.0,500.0,1.0,1.0,2.0,9,นครพนม                                  
251,0.0,1984.0,2007-03-01,1.0,43541.0,391892.0,1.0,4.0,4.0,4,
252,0.0,1979.0,2009-12-07,0.0,41631.0,500.0,2.0,4.0,5.0,1,
253,0.0,1983.0,2014-05-23,0.0,40656.0,798744.0,2.0,4.0,1.0,3,
254,0.0,1983.0,2015-07-27,0.0,36643.0,500.0,2.0,1.0,3.0,2,
255,0.0,1976.0,2010-03-18,0.0,37929.0,689321.0,1.0,4.0,3.0,7,
256,0.0,1978.0,2018-01-11,2.0,41313.0,353986.0,1.0,3.0,4.0,11,นนทบุรี                                 
256,0.0,1978.0,2018-01-11,2.0,41313.0,353986.0,1.0,3.0,4.0,11,พิษณุโลก                                
257,0.0,1976.0,2005-03-04,0.0,41015.0,500.0,2.0,1.0,2.0,1,นราธิวาส                                
258,0.0,1982.0,2015-01-20,1.0,38840.0,475983.0,1.0,3.0,4.0,12,บุรีรัมย์                               
258,0.0,1982.0,2015-01-20,1.0,38840.0,475983.0,1.0,3.0,4.0,12,ระนอง                                   
259,0.0,1982.0,2009-09-24,0.0,41772.0,500.0,2.0,1.0,2.0,8,
260,0.0,1981.0,2010-02-18,0.0,45641.0,192471.0,1.0,1.0,5.0,7,
261,0.0,1980.0,2012-06-28,0.0,40391.0,500.0,2.0,1.0,4.0,1,
262,0.0,1977.0,2015-03-17,0.0,39801.0,411605.0,2.0,3.0,1.0,5,
263,0.0,1972.0,2011-01-31,0.0,36595.0,500.0,1.0,4.0,1.0,12,
264,0.0,1980.0,2007-02-04,0.0,41558.0,500.0,2.0,2.0,2.0,6,ปราจีนบุรี                              
265,0.0,1978.0,2007-03-07,0.0,44930.0,500.0,1.0,3.0,4.0,3,สมุทรปราการ                             
266,0.0,1973.0,2011-06-19,1.0,36047.0,500.0,1.0,1.0,3.0,2,ภูเก็ต                                  
267,0.0,1978.0,2014-07-25,0.0,48868.0,500.0,1.0,2.0,4.0,9,
268,0.0,1984.0,2013-05-03,0.0,40776.0,500.0,1.0,3.0,5.0,4,ตาก                                     
269,0.0,1984.0,2005-03-16,1.0,40897.0,1181743.0,2.0,3.0,5.0,5,นราธิวาส                                
269,0.0,1984.0,2005-03-16,1.0,40897.0,1181743.0,2.0,3.0,5.0,5,ปราจีนบุรี                              
269,0.0,1984.0,2005-03-16,1.0,40897.0,1181743.0,2.0,3.0,5.0,5,มุกดาหาร                                
269,0.0,1984.0,2005-03-16,1.0,40897.0,1181743.0,2.0,3.0,5.0,5,ลำปาง                                   
269,0.0,1984.0,2005-03-16,1.0,40897.0,1181743.0,2.0,3.0,5.0,5,สระแก้ว                                 
270,0.0,1976.0,2012-01-06,0.0,38582.0,500.0,1.0,2.0,6.0,1,ลำปาง                                   
271,0.0,1973.0,2011-08-05,0.0,50266.0,781673.0,1.0,2.0,4.0,7,แม่ฮ่องสอน                              
272,0.0,1976.0,2011-01-06,2.0,37134.0,220589.0,1.0,1.0,4.0,1,
273,0.0,1987.0,2008-07-19,0.0,48475.0,500.0,1.0,1.0,6.0,8,
274,0.0,1976.0,2010-02-11,0.0,44586.0,500.0,2.0,1.0,6.0,12,
275,0.0,1979.0,2017-11-05,1.0,45112.0,500.0,2.0,4.0,2.0,6,พะเยา                                   
275,0.0,1979.0,2017-11-05,1.0,45112.0,500.0,2.0,4.0,2.0,6,ยโสธร                                   
276,0.0,1990.0,2014-03-29,0.0,42806.0,325531.0,1.0,2.0,5.0,8,
277,0.0,1983.0,2012-09-02,0.0,41796.0,275503.0,1.0,2.0,3.0,9,กระบี่                                  
278,0.0,1974.0,2007-04-19,0.0,40838.0,500.0,2.0,3.0,5.0,1,นครราชสีมา                              
278,0.0,1974.0,2007-04-19,0.0,40838.0,500.0,2.0,3.0,5.0,1,ยโสธร                                   
279,0.0,1979.0,2012-07-20,0.0,44455.0,500.0,1.0,1.0,6.0,7,
280,0.0,1981.0,2007-09-18,0.0,40455.0,500.0,1.0,4.0,5.0,8,
281,0.0,1980.0,2014-10-10,1.0,42185.0,68960.0,1.0,2.0,1.0,7,
282,0.0,1984.0,2010-06-11,0.0,40785.0,218348.0,2.0,3.0,6.0,5,สุราษฎร์ธานี                            
283,0.0,1980.0,2010-08-25,0.0,45060.0,500.0,1.0,4.0,3.0,7,กำแพงเพชร                               
284,0.0,1975.0,2010-06-02,0.0,41226.0,116819.0,2.0,2.0,3.0,5,สิงห์บุรี                               
285,0.0,1983.0,2016-08-31,0.0,43211.0,239208.0,2.0,1.0,4.0,1,
286,0.0,1982.0,2013-11-04,1.0,43799.0,500.0,1.0,1.0,1.0,6,อุดรธานี                                
287,0.0,1984.0,2010-01-18,0.0,46938.0,589545.0,1.0,2.0,2.0,7,
288,0.0,1983.0,2010-05-30,0.0,46312.0,500.0,2.0,1.0,6.0,6,
289,0.0,1978.0,2010-10-28,1.0,37602.0,500.0,2.0,2.0,5.0,4,นราธิวาส                                
289,0.0,1978.0,2010-10-28,1.0,37602.0,500.0,2.0,2.0,5.0,4,ลำปาง                                   
290,0.0,1977.0,2012-08-01,0.0,37022.0,402049.0,1.0,2.0,5.0,6,ลำปาง                                   
290,0.0,1977.0,2012-08-01,0.0,37022.0,402049.0,1.0,2.0,5.0,6,อุตรดิตถ์                               
291,0.0,1977.0,2013-01-17,1.0,44711.0,729311.0,2.0,3.0,1.0,2,นครพนม                                  
291,0.0,1977.0,2013-01-17,1.0,44711.0,729311.0,2.0,3.0,1.0,2,ปราจีนบุรี                              
292,0.0,1977.0,2010-03-01,1.0,44900.0,500.0,1.0,2.0,5.0,5,ชลบุรี                                  
293,0.0,1968.0,2010-02-21,1.0,44067.0,500.0,2.0,4.0,2.0,4,
294,0.0,1982.0,2013-11-27,0.0,48114.0,500.0,1.0,4.0,5.0,1,
295,0.0,1980.0,2006-02-11,0.0,45315.0,35070.0,1.0,4.0,1.0,2,
296,0.0,1980.0,2009-07-25,0.0,41104.0,90050.0,2.0,4.0,2.0,1,
297,0.0,1980.0,2009-09-24,0.0,39600.0,500.0,1.0,4.0,4.0,7,
298,0.0,1981.0,2009-09-13,0.0,42233.0,500.0,2.0,1.0,5.0,12,
299,0.0,1988.0,2013-05-18,0.0,40616.0,551863.0,2.0,2.0,1.0,5,
300,0.0,1976.0,2011-04-30,0.0,44629.0,500.0,1.0,4.0,5.0,8,กำแพงเพชร                               
300,0.0,1976.0,2011-04-30,0.0,44629.0,500.0,1.0,4.0,5.0,8,ขอนแก่น                                 
301,0.0,1977.0,2013-05-18,0.0,41765.0,500.0,2.0,3.0,2.0,1,
302,0.0,1979.0,2013-03-20,0.0,32353.0,494125.0,1.0,1.0,2.0,2,ลำพูน                                   
303,0.0,1969.0,2011-03-02,0.0,40393.0,500.0,1.0,1.0,5.0,12,
304,0.0,1982.0,2012-08-27,0.0,42752.0,937357.0,1.0,3.0,2.0,7,อุดรธานี                                
305,0.0,1985.0,2007-02-21,0.0,37191.0,500.0,2.0,3.0,3.0,11,เชียงราย                                
306,0.0,1982.0,2008-10-03,0.0,45995.0,500.0,1.0,3.0,5.0,5,
307,0.0,1982.0,2010-06-14,0.0,46110.0,500.0,1.0,3.0,2.0,12,บุรีรัมย์                               
308,0.0,1974.0,2011-03-14,0.0,43281.0,500.0,1.0,4.0,2.0,8,
309,0.0,1982.0,2014-06-24,0.0,46038.0,500.0,1.0,1.0,3.0,5,
310,0.0,1978.0,2011-09-15,0.0,36446.0,60265.0,2.0,2.0,5.0,9,
311,0.0,1979.0,2004-01-13,0.0,45476.0,340989.0,2.0,4.0,4.0,3,ปราจีนบุรี                              
311,0.0,1979.0,2004-01-13,0.0,45476.0,340989.0,2.0,4.0,4.0,3,ภูเก็ต                                  
312,0.0,1981.0,2009-03-21,0.0,47514.0,500.0,1.0,2.0,4.0,8,ราชบุรี                                 
312,0.0,1981.0,2009-03-21,0.0,47514.0,500.0,1.0,2.0,4.0,8,หนองบัวลำภู                             
313,0.0,1980.0,2006-03-05,0.0,43346.0,500.0,1.0,3.0,4.0,11,ลำปาง                                   
313,0.0,1980.0,2006-03-05,0.0,43346.0,500.0,1.0,3.0,4.0,11,เชียงราย                                
314,0.0,1975.0,2003-02-26,0.0,44940.0,500.0,2.0,4.0,3.0,5,
315,0.0,1979.0,2010-10-27,1.0,39303.0,208603.0,1.0,2.0,2.0,6,นครปฐม                                  
316,0.0,1986.0,2010-11-01,0.0,42883.0,1347976.0,2.0,2.0,5.0,11,
317,0.0,1973.0,2013-03-01,1.0,44083.0,258424.0,1.0,3.0,2.0,12,ตรัง                                    
318,0.0,1981.0,2010-02-16,2.0,53484.0,500.0,2.0,1.0,2.0,12,
319,0.0,1983.0,2008-08-30,1.0,41356.0,548447.0,2.0,3.0,4.0,1,ระยอง                                   
320,0.0,1976.0,2008-06-18,0.0,41388.0,108273.0,1.0,2.0,5.0,7,บุรีรัมย์                               
321,0.0,1985.0,2013-10-01,0.0,38087.0,386599.0,2.0,2.0,5.0,1,
322,0.0,1977.0,2018-01-11,0.0,47591.0,503879.0,2.0,1.0,1.0,4,
323,0.0,1982.0,2012-07-10,0.0,44042.0,500.0,2.0,4.0,2.0,7,นครนายก                                 
323,0.0,1982.0,2012-07-10,0.0,44042.0,500.0,2.0,4.0,2.0,7,ลำปาง                                   
324,0.0,1980.0,2013-05-09,2.0,41815.0,500.0,1.0,4.0,5.0,6,
325,0.0,1981.0,2011-11-14,0.0,46315.0,106583.0,1.0,4.0,1.0,7,
326,0.0,1988.0,2010-08-08,1.0,46125.0,307548.0,2.0,1.0,3.0,9,
327,0.0,1971.0,2012-05-30,0.0,45863.0,500.0,2.0,4.0,3.0,9,
328,0.0,1984.0,2013-05-05,0.0,42496.0,219943.0,1.0,3.0,6.0,5,นครราชสีมา                              
329,0.0,1982.0,2008-08-13,0.0,45562.0,156490.0,1.0,2.0,4.0,11,
330,0.0,1974.0,2005-06-06,0.0,44498.0,500.0,2.0,3.0,2.0,5,
331,0.0,1976.0,2017-11-12,0.0,39539.0,1233878.0,2.0,4.0,6.0,3,หนองบัวลำภู                             
332,0.0,1973.0,2010-02-21,0.0,45299.0,500.0,2.0,3.0,2.0,9,นครราชสีมา                              
333,0.0,1979.0,2010-11-03,0.0,43895.0,500.0,2.0,3.0,3.0,6,สมุทรปราการ                             
334,0.0,1969.0,2013-02-06,0.0,39411.0,228202.0,1.0,4.0,5.0,3,
335,0.0,1980.0,2006-05-15,0.0,40932.0,500.0,1.0,4.0,2.0,11,
336,0.0,1980.0,2008-10-28,2.0,50966.0,143145.0,1.0,3.0,6.0,3,
337,0.0,1972.0,2008-12-13,0.0,41894.0,500.0,1.0,2.0,4.0,11,สิงห์บุรี                               
338,0.0,1974.0,2005-08-07,0.0,44056.0,1119348.0,2.0,3.0,5.0,2,นครนายก                                 
338,0.0,1974.0,2005-08-07,0.0,44056.0,1119348.0,2.0,3.0,5.0,2,ภูเก็ต                                  
338,0.0,1974.0,2005-08-07,0.0,44056.0,1119348.0,2.0,3.0,5.0,2,เชียงราย                                
339,0.0,1978.0,2007-04-14,0.0,42714.0,277175.0,1.0,3.0,1.0,2,ลำปาง                                   
340,0.0,1983.0,2016-07-10,0.0,43326.0,196177.0,1.0,4.0,6.0,11,บุรีรัมย์                               
340,0.0,1983.0,2016-07-10,0.0,43326.0,196177.0,1.0,4.0,6.0,11,ปทุมธานี                                
341,0.0,1981.0,2010-05-14,0.0,42669.0,1124130.0,2.0,4.0,2.0,3,มุกดาหาร                                
342,0.0,1978.0,2013-01-18,1.0,47282.0,500.0,1.0,4.0,1.0,4,
343,0.0,1982.0,2010-07-09,0.0,41125.0,500.0,1.0,1.0,6.0,1,
344,0.0,1979.0,2011-08-05,2.0,43048.0,500.0,1.0,2.0,4.0,1,
345,0.0,1978.0,2014-06-04,1.0,32859.0,71873.0,2.0,4.0,3.0,12,
346,0.0,1984.0,2012-11-03,0.0,42890.0,819010.0,1.0,3.0,6.0,11,
347,0.0,1981.0,2011-09-22,0.0,39247.0,500.0,1.0,3.0,2.0,9,ตาก                                     
348,0.0,1980.0,2007-04-08,0.0,49991.0,500.0,2.0,4.0,5.0,9,
349,0.0,1978.0,2011-01-19,0.0,36626.0,450160.0,1.0,4.0,2.0,6,ตรัง                                    
349,0.0,1978.0,2011-01-19,0.0,36626.0,450160.0,1.0,4.0,2.0,6,บุรีรัมย์                               
350,0.0,1982.0,2016-01-09,0.0,41566.0,500.0,2.0,1.0,6.0,9,ลำปาง                                   
351,0.0,1981.0,2016-11-16,0.0,46604.0,500.0,2.0,1.0,6.0,2,
352,0.0,1980.0,2012-10-10,1.0,41363.0,500.0,1.0,4.0,6.0,3,ยโสธร                                   
353,0.0,1981.0,2013-08-06,0.0,46522.0,500.0,1.0,1.0,6.0,3,ตราด                                    
354,0.0,1979.0,2006-05-28,0.0,42318.0,500.0,1.0,2.0,2.0,1,นครนายก                                 
354,0.0,1979.0,2006-05-28,0.0,42318.0,500.0,1.0,2.0,2.0,1,ยโสธร                                   
354,0.0,1979.0,2006-05-28,0.0,42318.0,500.0,1.0,2.0,2.0,1,เชียงราย                                
355,0.0,1981.0,2011-01-17,0.0,38516.0,605886.0,2.0,4.0,1.0,9,
356,0.0,1973.0,2014-10-24,0.0,43980.0,500.0,1.0,4.0,3.0,6,
357,0.0,1973.0,2010-08-02,0.0,39465.0,128807.0,2.0,4.0,2.0,7,นนทบุรี                                 
358,0.0,1980.0,2011-07-30,0.0,39074.0,622532.0,2.0,4.0,1.0,6,
359,0.0,1975.0,2011-01-05,0.0,38788.0,282617.0,2.0,3.0,1.0,8,
360,0.0,1983.0,2011-10-24,1.0,41094.0,269279.0,1.0,3.0,5.0,2,
361,0.0,1982.0,2009-07-25,0.0,40489.0,500.0,2.0,1.0,6.0,1,
362,0.0,1974.0,2012-01-22,0.0,45496.0,500.0,2.0,3.0,1.0,7,ตรัง                                    
363,0.0,1985.0,2015-05-30,0.0,48675.0,500.0,1.0,2.0,5.0,4,
364,0.0,1983.0,2012-01-11,0.0,37517.0,500.0,2.0,2.0,6.0,7,ปัตตานี                                 
364,0.0,1983.0,2012-01-11,0.0,37517.0,500.0,2.0,2.0,6.0,7,สมุทรปราการ                             
365,0.0,1975.0,2009-01-27,0.0,47475.0,1025957.0,1.0,4.0,6.0,3,กำแพงเพชร                               
366,0.0,1979.0,2007-12-31,0.0,44458.0,1674098.0,1.0,1.0,2.0,7,
367,0.0,1981.0,2004-04-10,1.0,40945.0,500.0,1.0,1.0,6.0,7,
368,0.0,1979.0,2010-07-30,0.0,48609.0,348860.0,2.0,1.0,5.0,1,
369,0.0,1970.0,2017-08-21,0.0,36089.0,128137.0,2.0,2.0,1.0,7,นราธิวาส                                
370,0.0,1979.0,2007-10-18,0.0,38777.0,500.0,1.0,1.0,1.0,11,
371,0.0,1971.0,2010-02-19,4.0,40410.0,460759.0,1.0,1.0,1.0,4,นครราชสีมา                              
372,0.0,1974.0,2006-12-16,0.0,46498.0,449195.0,2.0,3.0,4.0,7,
373,0.0,1982.0,2009-05-29,0.0,36614.0,500.0,2.0,4.0,3.0,12,
374,0.0,1988.0,2009-10-10,0.0,36905.0,104890.0,1.0,2.0,5.0,5,ปทุมธานี                                
374,0.0,1988.0,2009-10-10,0.0,36905.0,104890.0,1.0,2.0,5.0,5,ระยอง                                   
375,0.0,1971.0,2013-12-03,0.0,40432.0,500.0,1.0,2.0,2.0,11,อุตรดิตถ์                               
376,0.0,1980.0,2009-12-26,1.0,37711.0,500.0,2.0,2.0,2.0,4,
377,0.0,1978.0,2009-04-13,0.0,45386.0,254168.0,1.0,4.0,5.0,2,
378,0.0,1985.0,2011-08-20,1.0,45836.0,4001.0,2.0,3.0,3.0,9,ชลบุรี                                  
379,0.0,1977.0,2010-02-06,0.0,47049.0,400599.0,2.0,1.0,1.0,11,
380,0.0,1976.0,2007-07-20,1.0,42786.0,500.0,1.0,2.0,3.0,7,
381,0.0,1978.0,2009-01-12,0.0,44557.0,1344542.0,2.0,1.0,6.0,11,สิงห์บุรี                               
382,0.0,1972.0,2010-03-28,0.0,36066.0,603868.0,1.0,4.0,5.0,5,
383,0.0,1980.0,2008-10-24,0.0,38370.0,500.0,2.0,2.0,6.0,11,บึงกาฬ                                  
383,0.0,1980.0,2008-10-24,0.0,38370.0,500.0,2.0,2.0,6.0,11,ลำพูน                                   
384,0.0,1991.0,2013-02-20,3.0,41113.0,500.0,2.0,1.0,1.0,6,
385,0.0,1985.0,2009-11-26,0.0,43184.0,500.0,1.0,2.0,1.0,6,
386,0.0,1988.0,2011-03-25,1.0,40935.0,585801.0,2.0,4.0,3.0,3,ลำปาง                                   
386,0.0,1988.0,2011-03-25,1.0,40935.0,585801.0,2.0,4.0,3.0,3,สมุทรปราการ                             
387,0.0,1980.0,2010-07-31,0.0,40438.0,500.0,2.0,2.0,6.0,2,บุรีรัมย์                               
387,0.0,1980.0,2010-07-31,0.0,40438.0,500.0,2.0,2.0,6.0,2,ระยอง                                   
388,0.0,1978.0,2006-09-01,0.0,34873.0,500.0,1.0,2.0,2.0,4,กำแพงเพชร                               
388,0.0,1978.0,2006-09-01,0.0,34873.0,500.0,1.0,2.0,2.0,4,ขอนแก่น                                 
389,0.0,1982.0,2006-12-03,0.0,36195.0,500.0,2.0,2.0,4.0,8,พะเยา                                   
390,0.0,1978.0,2007-05-29,0.0,35177.0,266522.0,1.0,2.0,2.0,12,ปราจีนบุรี                              
390,0.0,1978.0,2007-05-29,0.0,35177.0,266522.0,1.0,2.0,2.0,12,พิษณุโลก                                
391,0.0,1984.0,2010-03-05,0.0,44074.0,1422188.0,1.0,3.0,5.0,12,
392,0.0,1974.0,2007-12-26,1.0,44604.0,981877.0,1.0,3.0,5.0,3,มุกดาหาร                                
393,0.0,1988.0,2008-12-26,0.0,46267.0,500.0,1.0,3.0,6.0,6,
394,0.0,1980.0,2007-02-16,0.0,40541.0,500.0,1.0,3.0,4.0,12,
395,0.0,1981.0,2012-03-02,0.0,42495.0,534728.0,2.0,1.0,4.0,11,เชียงราย                                
396,0.0,1971.0,2007-08-06,0.0,44101.0,500.0,1.0,1.0,3.0,4,
397,0.0,1977.0,2006-11-27,0.0,36117.0,500.0,1.0,4.0,3.0,8,
398,0.0,1975.0,2005-10-15,0.0,43302.0,500.0,1.0,4.0,4.0,7,ระยอง                                   
399,0.0,1982.0,2010-07-10,0.0,43869.0,500.0,1.0,1.0,1.0,12,ตรัง                                    
399,0.0,1982.0,2010-07-10,0.0,43869.0,500.0,1.0,1.0,1.0,12,นครพนม                                  
399,0.0,1982.0,2010-07-10,0.0,43869.0,500.0,1.0,1.0,1.0,12,พะเยา                                   
399,0.0,1982.0,2010-07-10,0.0,43869.0,500.0,1.0,1.0,1.0,12,สมุทรปราการ                             
400,0.0,1979.0,2016-03-21,0.0,43739.0,500.0,1.0,1.0,6.0,3,
401,0.0,1979.0,2006-08-17,0.0,45567.0,595582.0,2.0,3.0,2.0,11,ปราจีนบุรี                              
402,0.0,1982.0,2006-12-09,0.0,43934.0,936905.0,2.0,2.0,4.0,1,ตาก                                     
403,0.0,1977.0,2011-01-22,0.0,45684.0,500.0,2.0,1.0,3.0,2,พิษณุโลก                                
404,0.0,1979.0,2013-07-27,0.0,41612.0,500.0,2.0,2.0,3.0,5,
405,0.0,1979.0,2012-04-18,0.0,40881.0,500.0,2.0,3.0,2.0,2,ระยอง                                   
406,0.0,1985.0,2013-06-03,0.0,47477.0,500.0,1.0,2.0,4.0,7,นครนายก                                 
406,0.0,1985.0,2013-06-03,0.0,47477.0,500.0,1.0,2.0,4.0,7,ลำพูน                                   
407,0.0,1979.0,2010-02-13,0.0,30997.0,500.0,2.0,1.0,5.0,5,นครปฐม                                  
408,0.0,1975.0,2013-08-26,0.0,41486.0,726789.0,1.0,3.0,5.0,8,
409,0.0,1971.0,2008-08-15,0.0,46556.0,500.0,2.0,3.0,1.0,6,
410,0.0,1979.0,2011-10-22,0.0,40468.0,181293.0,1.0,4.0,1.0,5,พิษณุโลก                                
411,0.0,1971.0,2014-10-03,0.0,51377.0,500.0,1.0,2.0,3.0,1,
412,0.0,1975.0,2012-07-14,0.0,40318.0,321561.0,1.0,1.0,1.0,6,
413,0.0,1983.0,2009-05-31,0.0,39999.0,494792.0,1.0,1.0,3.0,7,
414,0.0,1980.0,2014-08-19,0.0,40569.0,1075488.0,1.0,1.0,6.0,9,ชลบุรี                                  
415,0.0,1983.0,2010-11-18,0.0,38170.0,1616196.0,2.0,1.0,1.0,4,นครพนม                                  
416,0.0,1982.0,2011-05-10,0.0,37066.0,500.0,1.0,4.0,1.0,1,
417,0.0,1984.0,2015-06-19,1.0,47335.0,929484.0,2.0,2.0,5.0,3,ปัตตานี                                 
